Seats,CRN,SUBJ,CRSE,TITLE,CR HRS,XLST CAP,ENR,LINK,XLST GROUP,SCHED TYPE,,CAMPUS,INSM,PRINT?,TIME,DAYS,BLDG,ROOM,OVERRIDE,INSTRUCTOR,,OVERALL CAP,OVERALL ENR,,,PTRM START,PTRM END,WL CAP,WL,WL REMAIN,NOTES,COMMENTS,COLL
"30","32818","CS","120G","INTR INFO LITERCY&RSCH REC (A)","0","30","0","D3","SC170","C","I","V","SYNC","Y"," 600- 650PM","M","WC8","","O","GUPTA,REKHA","","30","0","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"30","32819","CS","120G","INTRO INFO LITERACY & RSCH (B)","3","30","0","P1","SC172","30","I","V","ASYN","Y","HOURS ARR","","WEB8","","","GUPTA,REKHA","","30","0","2","ASYN","26-JUN-23","05-AUG-23","0","0","0"
"30","32820","CS","120G","INTR INFO LITERCY&RSCH REC (B)","0","30","0","P3","SC182","C","I","V","SYNC","Y"," 600- 650PM","M","WC8","","O","GUPTA,REKHA","","30","0","2","SYNC","26-JUN-23","05-AUG-23","0","0","0"
"19","32086","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","10","A1","SC208","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,AJAY","","30","11","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"19","32087","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","0","B1","SC208","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,AJAY","","30","11","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"19","32088","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","1","C1","SC208","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,AJAY","","30","11","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"19","32089","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","10","A3","SC191","C","I","B","SYNC","Y"," 600- 650PM","M","WC2","","","GUPTA,AJAY","","30","11","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"19","32090","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","0","B3","SC191","C","I","E","SYNC","Y"," 600- 650PM","M","WC5","","O","GUPTA,AJAY","","30","11","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"19","32091","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","1","C3","SC191","C","I","H","SYNC","Y"," 600- 650PM","M","WC7","","O","GUPTA,AJAY","","30","11","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"27","32092","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","2","D1","SC183","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,AJAY","","30","3","2","ASYN","26-JUN-23","05-AUG-23","0","0","0"
"27","32093","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","1","E1","SC183","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,AJAY","","30","3","2","ASYN","26-JUN-23","05-AUG-23","0","0","0"
"27","32094","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","0","F1","SC183","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,AJAY","","30","3","2","ASYN","26-JUN-23","05-AUG-23","0","0","0"
"27","32095","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","2","D3","SC192","C","I","B","SYNC","Y"," 600- 650PM","M","WC2","","","GUPTA,AJAY","","30","3","2","SYNC","26-JUN-23","05-AUG-23","0","0","0"
"27","32096","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","1","E3","SC192","C","I","E","SYNC","Y"," 600- 650PM","M","WC5","","O","GUPTA,AJAY","","30","3","2","SYNC","26-JUN-23","05-AUG-23","0","0","0"
"27","32097","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","0","F3","SC192","C","I","H","SYNC","Y"," 600- 650PM","M","WC7","","O","GUPTA,AJAY","","30","3","2","SYNC","26-JUN-23","05-AUG-23","0","0","0"
"19","32821","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","0","B1","SC208","30","I","V","ASYN","Y","HOURS ARR","","WEB8","","","GUPTA,AJAY","","30","11","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"19","32822","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","0","B3","SC191","C","I","V","SYNC","Y"," 600- 650PM","M","WC8","","O","GUPTA,AJAY","","30","11","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"27","32823","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","0","E1","SC183","30","I","V","ASYN","Y","HOURS ARR","","WEB8","","","GUPTA,AJAY","","30","3","2","ASYN","26-JUN-23","05-AUG-23","0","0","0"
"27","32824","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","0","E3","SC192","C","I","V","SYNC","Y"," 600- 650PM","M","WC8","","O","GUPTA,AJAY","","30","3","2","SYNC","26-JUN-23","05-AUG-23","0","0","0"
"38","34405","CS","150","PROBLEM SOLVING & PRGMNG I","0","40","1","M2","SC011","31","I","B","SYNC","Y"," 420- 700PM","W","WC2","","","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"38","34406","CS","150","PROBLEM SOLVING & PRGMNG I","0","40","1","N2","SC011","31","I","E","SYNC","Y"," 420- 700PM","W","WC5","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"38","34407","CS","150","PROBLEM SOLVING & PRGMNG I","0","40","0","L2","SC011","31","I","H","SYNC","Y"," 420- 700PM","W","WC7","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"10","34408","CS","150","PROBLEM SOLVING & PRGMNG I","0","10","0","P2","SC011","31","I","V","SYNC","Y"," 420- 700PM","W","WC8","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"38","34409","CS","150","PROBLEM SOLVING & PRGMNG I","0","40","1","M3","SC012","C","I","B","SYNC","Y"," 710- 800PM","W","WC2","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"38","34410","CS","150","PROBLEM SOLVING & PRGMNG I","0","40","1","N3","SC012","C","I","E","SYNC","Y"," 710- 800PM","W","WC5","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"38","34411","CS","150","PROBLEM SOLVING & PRGMNG I","0","40","0","L3","SC012","C","I","H","SYNC","Y"," 710- 800PM","W","WC7","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"10","34412","CS","150","PROBLEM SOLVING & PRGMNG I","0","10","0","P3","SC012","C","I","V","SYNC","Y"," 710- 800PM","W","WC8","","O","IBRAHIM,SOAD","","40","2","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"38","34413","CS","150","PROBLEM SOLVING & PRGMNG I","4","40","1","M1","SC013","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","40","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"38","34414","CS","150","PROBLEM SOLVING & PRGMNG I","4","40","1","N1","SC013","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","40","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"38","34415","CS","150","PROBLEM SOLVING & PRGMNG I","4","40","0","L1","SC013","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","40","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"10","34416","CS","150","PROBLEM SOLVING & PRGMNG I","4","10","0","P1","SC013","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","IBRAHIM,SOAD","","40","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"30","36001","CS","150","PROBLEM SOLVING & PRGMNG I","4","30","0","X1","","A","I","B","ASYN","N","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","","0","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"30","36002","CS","150","PROBLEM SOLVING & PRGMNG I","0","30","0","X2","","31","I","B","SYNC","N"," 600- 800PM","R","WC2","","","IBRAHIM,SOAD","","","0","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"30","36003","CS","150","PROBLEM SOLVING & PRGMNG I","0","30","0","X3","","C","I","B","SYNC","N"," 600- 650PM","T","WC2","","","IBRAHIM,SOAD","","","0","1","SYNC","15-MAY-23","24-JUN-23","0","0","0"
"26","35205","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","4","","SC247","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","30","4","3","ASYN","15-MAY-23","04-AUG-23","30","0","30"
"26","35206","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","0","","SC247","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","30","4","3","ASYN","15-MAY-23","04-AUG-23","30","0","30"
"26","35207","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","0","","SC247","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","30","4","3","ASYN","15-MAY-23","04-AUG-23","30","0","30"
"23","33193","CS","250","PROBLEM SOLVING & PROGRMNG II","4","25","0","Q1","SC187","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","EL MESALAMI,AYMAN","","25","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","33194","CS","250","PROBLEM SOLVING & PROGRMNG II","4","25","2","S1","SC187","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","EL MESALAMI,AYMAN","","25","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","33195","CS","250","PROBLEM SOLVING & PROGRMNG II","4","25","0","U1","SC187","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","EL MESALAMI,AYMAN","","25","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","33196","CS","250","PROBLEM SOLVING & PROGRMNG II","4","40","0","V1","SC187","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","EL MESALAMI,AYMAN","","25","2","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"21","33197","CS","250","PROB SOLVING & PROGRMNG II LAB","0","25","1","Q2","SC202","B","I","B","SYNC","Y","1000-1230PM","T","WC2","","","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33199","CS","250","PROB SOLVING & PROGRMNG II LAB","0","25","2","S2","SC202","B","I","E","SYNC","Y","1000-1230PM","T","WC5","","O","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33200","CS","250","PROB SOLVING & PROGRMNG II LAB","0","25","1","U2","SC202","B","I","H","SYNC","Y","1000-1230PM","T","WC7","","O","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33201","CS","250","PROB SOLVING & PROGRMNG II REC","0","25","1","Q3","SC203","C","I","B","SYNC","Y","1245- 135PM","T","WC2","","","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33202","CS","250","PROB SOLVING & PROGRMNG II REC","0","25","2","S3","SC203","C","I","E","SYNC","Y","1245- 135PM","T","WC5","","O","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33203","CS","250","PROB SOLVING & PROGRMNG II REC","0","25","1","U3","SC203","C","I","H","SYNC","Y","1245- 135PM","T","WC7","","O","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33204","CS","250","PROB SOLVING & PROGRMNG II REC","0","40","0","V3","SC203","C","I","V","SYNC","Y","1245- 135PM","T","WC8","","O","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"21","33210","CS","250","PROB SOLVING & PROGRMNG II LAB","0","40","0","V2","SC202","B","I","V","SYNC","Y","1000-1230PM","T","WC8","","O","EL MESALAMI,AYMAN","","25","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"22","34620","CS","250","PROBLEM SOLVING & PROGRMNG II","4","25","1","Q1","SC014","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","EL MESALAMI,AYMAN","","25","3","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"22","34621","CS","250","PROBLEM SOLVING & PROGRMNG II","4","25","1","S1","SC014","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","EL MESALAMI,AYMAN","","25","3","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"22","34622","CS","250","PROBLEM SOLVING & PROGRMNG II","4","25","1","U1","SC014","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","EL MESALAMI,AYMAN","","25","3","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"24","34623","CS","250","PROBLEM SOLVING & PROGRMNG II","0","25","0","Q2","SC015","B","I","B","SYNC","Y","1000-1230PM","W","WC2","","O","EL MESALAMI,AYMAN","","25","1","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"24","34624","CS","250","PROBLEM SOLVING & PROGRMNG II","0","25","1","S2","SC015","B","I","E","SYNC","Y","1000-1230PM","W","WC5","","O","EL MESALAMI,AYMAN","","25","1","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"24","34625","CS","250","PROBLEM SOLVING & PROGRMNG II","0","25","0","U2","SC015","B","I","H","SYNC","Y","1000-1230PM","W","WC7","","O","EL MESALAMI,AYMAN","","25","1","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"24","34626","CS","250","PROBLEM SOLVING & PROGRMNG II","0","25","0","Q3","SC016","C","I","B","SYNC","Y","1245- 135PM","W","WC2","","O","EL MESALAMI,AYMAN","","25","1","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"24","34627","CS","250","PROBLEM SOLVING & PROGRMNG II","0","25","1","S3","SC016","C","I","E","SYNC","Y","1245- 135PM","W","WC5","","O","EL MESALAMI,AYMAN","","25","1","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"24","34628","CS","250","PROBLEM SOLVING & PROGRMNG II","0","25","0","U3","SC016","C","I","H","SYNC","Y","1245- 135PM","W","WC7","","O","EL MESALAMI,AYMAN","","25","1","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"53","31591","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","1","","SC186","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEIL,STEVEN","","60","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"53","31592","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","5","","SC186","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEIL,STEVEN","","60","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"53","31593","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","1","","SC186","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEIL,STEVEN","","60","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"53","32813","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","0","","SC186","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","ZEIL,STEVEN","","60","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"24","34932","CS","270","INTRO COMPUTER ARCHITECTURE II","3","30","3","","SC060","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEHRA,SUSAN","","30","6","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"24","34933","CS","270","INTRO COMPUTER ARCHITECTURE II","3","30","3","","SC060","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEHRA,SUSAN","","30","6","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"24","34934","CS","270","INTRO COMPUTER ARCHITECTURE II","3","30","0","","SC060","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEHRA,SUSAN","","30","6","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"19","36110","CS","330","OBJECT ORIENT PROGRAM/DESIGN","3","20","1","","SC218","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","POURSARDAR,FARYANEH","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"20","36111","CS","330","OBJECT ORIENT PROGRAM/DESIGN","3","20","0","","SC218","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","POURSARDAR,FARYANEH","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"10","36112","CS","330","OBJECT ORIENT PROGRAM/DESIGN","3","10","0","","SC218","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","POURSARDAR,FARYANEH","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","36559","CS","330","OBJECT ORIENT PROGRAM/DESIGN","3","30","3","","SC006","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","36560","CS","330","OBJECT ORIENT PROGRAM/DESIGN","3","30","3","","SC006","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","36561","CS","330","OBJECT ORIENT PROGRAM/DESIGN","3","30","1","","SC006","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"25","31571","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","2","A1","SC193","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","5","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"25","31572","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","3","B1","SC193","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","5","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"25","31573","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","0","C1","SC193","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","5","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"23","31574","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","1","A3","SC184","C","I","B","SYNC","Y"," 350- 550PM","R","WC2","","","KENNEDY,THOMAS","","30","4","3","SYNC","15-MAY-23","04-AUG-23","25","0","25"
"21","31575","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","3","B3","SC184","C","I","E","SYNC","Y"," 350- 550PM","R","WC5","","O","KENNEDY,THOMAS","","30","4","3","SYNC","15-MAY-23","04-AUG-23","25","0","25"
"24","31576","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","0","C3","SC184","C","I","H","SYNC","Y"," 350- 550PM","R","WC7","","O","KENNEDY,THOMAS","","30","4","3","SYNC","15-MAY-23","04-AUG-23","25","0","25"
"25","32771","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","0","D1","SC193","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","KENNEDY,THOMAS","","30","5","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"24","32772","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","0","D3","SC184","C","I","V","SYNC","Y"," 350- 550PM","R","WC8","","O","KENNEDY,THOMAS","","30","4","3","SYNC","15-MAY-23","04-AUG-23","0","0","0"
"23","34522","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","1","A3","SC017","C","I","B","SYNC","Y"," 350- 550PM","T","WC2","","O","KENNEDY,THOMAS","","30","2","3","SYNC","15-MAY-23","04-AUG-23","25","0","25"
"23","34523","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","1","B3","SC017","C","I","E","SYNC","Y"," 350- 550PM","T","WC5","","O","KENNEDY,THOMAS","","30","2","3","SYNC","15-MAY-23","04-AUG-23","25","0","25"
"24","34524","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","0","C3","SC017","C","I","H","SYNC","Y"," 350- 550PM","T","WC7","","O","KENNEDY,THOMAS","","30","2","3","SYNC","15-MAY-23","04-AUG-23","10","0","10"
"24","34525","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","0","D3","SC017","C","I","V","SYNC","Y"," 350- 550PM","T","WC8","","O","KENNEDY,THOMAS","","30","2","3","SYNC","15-MAY-23","04-AUG-23","5","0","5"
"29","36039","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","0","A1","SC123","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"29","36040","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","1","B1","SC123","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"29","36041","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","0","C1","SC123","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"29","36042","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","0","D1","SC123","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","KENNEDY,THOMAS","","30","1","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"28","30076","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","2","","SC207","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","MORRIS,JAY","","35","7","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"28","32380","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","5","","SC207","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","MORRIS,JAY","","35","7","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"28","32381","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","0","","SC207","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","MORRIS,JAY","","35","7","1","ASYN","15-MAY-23","24-JUN-23","0","0","0"
"28","32814","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","0","","SC207","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","MORRIS,JAY","","35","7","3","ASYN","15-MAY-23","04-AUG-23","0","0","0"
"31","31783","CS","361","DATA STRUCTURES/ALGORITHMS","3","40","5","","SC188","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEIL,STEVEN","","40","9","3","ASYN","15-MAY-23","04-AUG-23","10","0","10"
"31","31784","CS","361","DATA STRUCTURES/ALGORITHMS","3","40","3","","SC188","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEIL,STEVEN","","40","9","3","ASYN","15-MAY-23","04-AUG-23","10","0","10"
