Seats,CRN,SUBJ,CRSE,TITLE,CR HRS,XLST CAP,ENR,LINK,XLST GROUP,SCHED TYPE,,CAMPUS,INSM,PRINT?,TIME,DAYS,BLDG,ROOM,OVERRIDE,INSTRUCTOR,,OVERALL CAP,OVERALL ENR,,,PTRM START,PTRM END,WL CAP,WL,WL REMAIN,NOTES,COMMENTS,COLL
"2","13090","CS","121G","INTRO INFO LIT & RSCH REC","0","20","0","H3","SC047","C","I","H","SYNC","Y"," 710- 800PM","R","WC7","","O","GUPTA,REKHA","","20","18","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"1","13168","CS","121G","INTRO INFO LIT & RSCH SCI","3","40","31","J1","SC110","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,AJAY","","40","39","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"1","13169","CS","121G","INTRO INFO LIT & RSCH SCI","3","40","5","K1","SC110","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,AJAY","","40","39","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"1","13170","CS","121G","INTRO INFO LIT & RSCH SCI","3","40","3","L1","SC110","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,AJAY","","40","39","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"0","13171","CS","121G","INTRO INFO LIT & RSCH REC","0","20","16","J3","SC111","C","I","B","SYNC","Y"," 545- 635PM","T","WC2","","","GUPTA,AJAY","","20","20","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"0","13172","CS","121G","INTRO INFO LIT & RSCH REC","0","20","4","K3","SC111","C","I","E","SYNC","Y"," 545- 635PM","T","WC5","","O","GUPTA,AJAY","","20","20","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"0","13173","CS","121G","INTRO INFO LIT & RSCH REC","0","20","0","L3","SC111","C","I","H","SYNC","Y"," 545- 635PM","T","WC7","","O","GUPTA,AJAY","","20","20","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"1","13174","CS","121G","INTRO INFO LIT & RSCH REC","0","20","15","J3","SC056","C","I","B","SYNC","Y"," 545- 635PM","R","WC2","","","GUPTA,AJAY","","20","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"1","13175","CS","121G","INTRO INFO LIT & RSCH REC","0","20","1","K3","SC056","C","I","E","SYNC","Y"," 545- 635PM","R","WC5","","O","GUPTA,AJAY","","20","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"1","13176","CS","121G","INTRO INFO LIT & RSCH REC","0","20","3","L3","SC056","C","I","H","SYNC","Y"," 545- 635PM","R","WC7","","O","GUPTA,AJAY","","20","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"2","15845","CS","121G","INTRO INFO LIT & RSCH SCI","3","5","0","F1","SC108","30","I","V","ASYN","Y","HOURS ARR","","WEB8","","","GUPTA,REKHA","","40","38","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"0","15847","CS","121G","INTRO INFO LIT & RSCH REC","0","5","0","F3","SC109","C","I","V","SYNC","Y"," 710- 800PM","T","WC8","","O","GUPTA,REKHA","","20","20","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"2","15848","CS","121G","INTRO INFO LIT & RSCH REC","0","5","0","F3","SC047","C","I","V","SYNC","Y"," 710- 800PM","R","WC8","","O","GUPTA,REKHA","","20","18","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"1","15849","CS","121G","INTRO INFO LIT & RSCH SCI","3","5","0","J1","SC110","30","I","V","ASYN","Y","HOURS ARR","","WEB8","","","GUPTA,AJAY","","40","39","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"0","15850","CS","121G","INTRO INFO LIT & RSCH REC","0","5","0","J3","SC111","C","I","V","SYNC","Y"," 545- 635PM","T","WC8","","O","GUPTA,AJAY","","20","20","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"1","15851","CS","121G","INTRO INFO LIT & RSCH REC","0","5","0","J3","SC056","C","I","V","SYNC","Y"," 545- 635PM","R","WC8","","O","GUPTA,AJAY","","20","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"0","15095","CS","129","TCCK-PBLM SOLVING & PRGMNG I","4","0","0","","","A","","C","","N","HOURS ARR","","","","","STAFF","","","0","5","","","","0","0","0"
"0","17639","CS","129","TNCC-INTRO TO COMPUTER SCIENCE","3","0","0","","","A","","C","","N","HOURS ARR","","","","","STAFF","","","0","5","","","","0","0","0"
"0","18684","CS","129","TCCV-C++ PROGRAMMING I","4","0","0","","","A","","C","","N","HOURS ARR","","","","","STAFF","","","0","5","","","","0","0","0"
"81","10223","CS","150","PROBLEM SOLVING & PRGMNG I","4","100","19","A1","","A","","A","TRAD","Y"," 300- 415PM","TR","CONST","1005","","POURSARDAR,FARYANEH","","","19","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"28","10226","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","38","10","A2","","31","","A","LAB","Y"," 900-1130AM","W","DRGS","1115","","IBRAHIM,SOAD","","","10","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"21","10227","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","38","17","A2","","31","","A","LAB","Y","1200- 230PM","W","DRGS","1115","","IBRAHIM,SOAD","","","17","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"26","10228","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","38","12","A2","","31","","A","LAB","Y"," 300- 530PM","W","DRGS","1115","","IBRAHIM,SOAD","","","12","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"34","10229","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","38","4","A2","","31","","A","LAB","Y"," 545- 815PM","W","DRGS","1115","","IBRAHIM,SOAD","","","4","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"28","10230","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","38","10","A2","","31","","A","LAB","Y"," 930-1200PM","R","DRGS","1115","","IBRAHIM,SOAD","","","10","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"30","11268","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","38","8","A3","","C","","A","REC","Y","1000-1050AM","M","DRGS","1115","","IBRAHIM,SOAD","","","8","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"19","11269","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","38","19","A3","","C","","A","REC","Y","1100-1150AM","M","DRGS","1115","","IBRAHIM,SOAD","","","19","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"28","11270","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","38","10","A3","","C","","A","REC","Y"," 100- 150PM","M","DRGS","1115","","IBRAHIM,SOAD","IN","","10","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"22","11271","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","38","16","A3","","C","","A","REC","Y"," 200- 250PM","M","DRGS","1115","","IBRAHIM,SOAD","","","16","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"66","11705","CS","150","PROBLEM SOLVING & PRGMNG I","4","100","34","A1","","A","","A","TRAD","Y"," 130- 245PM","TR","KAUF","0100","","IBRAHIM,SOAD","","","34","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"11","17828","CS","150","PROBLEM SOLVING & PRGMNG I","4","25","14","E1","SC114","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","50","37","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"13","17829","CS","150","PROBLEM SOLVING & PRGMNG I","4","50","16","E1","SC114","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","50","37","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"13","17830","CS","150","PROBLEM SOLVING & PRGMNG I","4","50","7","H1","SC114","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","50","37","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"13","17831","CS","150","PROBLEM SOLVING & PRGMNG I","4","50","0","V1","SC114","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","IBRAHIM,SOAD","","50","37","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"20","17832","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","5","E2","SC112","31","I","B","SYNC","Y"," 420- 700PM","W","WC2","","","IBRAHIM,SOAD","","35","15","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"20","17833","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","7","E2","SC112","31","I","E","SYNC","Y"," 420- 700PM","W","WC5","","O","IBRAHIM,SOAD","","35","15","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"20","17834","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","3","H2","SC112","31","I","H","SYNC","Y"," 420- 700PM","W","WC7","","O","IBRAHIM,SOAD","","35","15","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"20","17835","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","0","V2","SC112","31","I","V","SYNC","Y"," 420- 700PM","W","WC8","","O","IBRAHIM,SOAD","","35","15","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"16","17836","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","4","E3","SC113","C","I","B","SYNC","Y"," 710- 800PM","W","WC2","","","IBRAHIM,SOAD","","35","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"16","17837","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","10","E3","SC113","C","I","E","SYNC","Y"," 710- 800PM","W","WC5","","O","IBRAHIM,SOAD","","35","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"16","17838","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","5","H3","SC113","C","I","H","SYNC","Y"," 710- 800PM","W","WC7","","O","IBRAHIM,SOAD","","35","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"16","17839","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","0","V3","SC113","C","I","V","SYNC","Y"," 710- 800PM","W","WC8","","O","IBRAHIM,SOAD","","35","19","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"23","19154","CS","150","PROBLEM SOLVING & PRGMNG I","4","25","2","E1","SC013","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","50","11","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"39","19155","CS","150","PROBLEM SOLVING & PRGMNG I","4","50","8","E1","SC013","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","50","11","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"39","19156","CS","150","PROBLEM SOLVING & PRGMNG I","4","50","1","H1","SC013","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","50","11","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"39","19157","CS","150","PROBLEM SOLVING & PRGMNG I","4","50","0","V1","SC013","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","IBRAHIM,SOAD","","50","11","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"17","19158","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","7","E2","SC154","31","I","B","SYNC","Y"," 210- 440PM","M","WC2","","O","IBRAHIM,SOAD","","35","18","1","SYNC","27-AUG-22","09-DEC-22","15","0","15"
"17","19159","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","9","E2","SC154","31","I","E","SYNC","Y"," 210- 440PM","M","WC5","","O","IBRAHIM,SOAD","","35","18","1","SYNC","27-AUG-22","09-DEC-22","15","0","15"
"17","19160","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","2","H2","SC154","31","I","H","SYNC","Y"," 210- 440PM","M","WC7","","O","IBRAHIM,SOAD","","35","18","1","SYNC","27-AUG-22","09-DEC-22","15","0","15"
"17","19163","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","0","V2","SC154","31","I","V","SYNC","Y"," 210- 440PM","M","WC8","","O","IBRAHIM,SOAD","","35","18","1","SYNC","27-AUG-22","09-DEC-22","15","0","15"
"23","19168","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","8","E3","SC153","C","I","B","SYNC","Y","1100-1150AM","M","WC2","","O","IBRAHIM,SOAD","","35","12","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"23","19169","CS","150","PROBLEM SOLVING & PRGMNG I","0","35","2","E3","SC153","C","I","E","SYNC","Y","1100-1150AM","M","WC5","","O","IBRAHIM,SOAD","","35","12","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"23","19170","CS","150","PROBLEM SOLVING & PRGMNG I","0","35","2","H3","SC153","C","I","H","SYNC","Y","1100-1150AM","M","WC7","","O","IBRAHIM,SOAD","","35","12","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"23","19173","CS","150","PROBLEM SOLVING & PRGMNG I","0","35","0","V3","SC153","C","I","V","SYNC","N","1100-1150AM","M","WC8","","O","IBRAHIM,SOAD","","35","12","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"3","19777","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","4","E2","SC021","31","I","B","SYNC","Y"," 710- 950PM","M","WC2","","O","IBRAHIM,SOAD","","35","32","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"3","19778","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","8","E2","SC021","31","I","E","SYNC","Y"," 710- 950PM","M","WC5","","O","IBRAHIM,SOAD","","35","32","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"3","19779","CS","150","PROBLEM SOLVING & PRGMNG I LAB","0","35","3","H2","SC021","31","I","H","SYNC","Y"," 710- 950PM","M","WC7","","O","IBRAHIM,SOAD","","35","32","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"3","19780","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","4","E3","SC021","C","I","B","SYNC","Y"," 610- 700PM","T","WC2","","O","IBRAHIM,SOAD","","35","32","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"3","19781","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","12","E3","SC021","C","I","E","SYNC","Y"," 610- 700PM","T","WC5","","O","IBRAHIM,SOAD","","35","32","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"3","19782","CS","150","PROBLEM SOLVING & PRGMNG I REC","0","35","1","H3","SC021","C","I","H","SYNC","Y"," 610- 700PM","T","WC7","","O","IBRAHIM,SOAD","","35","32","1","SYNC","27-AUG-22","09-DEC-22","0","0","0"
"36","13465","CS","170","INTRO COMPUTER ARCHITECTURE I","3","50","14","","","A","","A","TRAD","Y"," 300- 415PM","MW","OCNPS","0200","","STAFF","","","14","1","CLAS","27-AUG-22","09-DEC-22","0","0","0"
"0","20447","CS","170","INTRO COMPUTER ARCHITECTURE I","3","40","17","","SC166","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","40","40","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"0","20448","CS","170","INTRO COMPUTER ARCHITECTURE I","3","40","21","","SC166","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","40","40","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"0","20449","CS","170","INTRO COMPUTER ARCHITECTURE I","3","40","2","","SC166","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","40","40","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"0","20450","CS","170","INTRO COMPUTER ARCHITECTURE I","3","40","0","","SC166","A","I","V","ASYN","Y","HOURS ARR","","WEB8","","","IBRAHIM,SOAD","","40","40","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
"30","22055","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","0","","SC187","A","I","B","ASYN","N","HOURS ARR","","WEB2","","","STAFF","","40","0","1","ASYN","27-AUG-22","09-DEC-22","0","0","0"
